,cycle index,p_a,p_b,p_c,q_a,q_b,q_c,r_a,r_b,r_c,s_a,s_b,s_c,t_a,t_b,t_c
838,838,2000.0,142.0,-1.0,-2000.0,150.0,-1.0,1855.4392115305325,143.2846159693247,-0.0017711017029429677,-2237.4254428662794,226.99999999999997,-0.00019161548141378727,20125.642150695287,297.4445852054707,-0.012323029738758623
839,839,1953.545653357475,143.23941262663777,-0.0015700043391090486,-2963.213019989271,230.0,-0.000395976588153801,21848.258657976025,298.3076174552907,-0.01363637878386781,-3787.7373681071117,312.00000000000045,-0.0005574187333613476,2000.0,450.0,-1.0
840,840,1552.1325834684371,146.96490491128162,-0.0008736739209794618,-2460.01040873691,232.0,-0.00038156573760771595,21198.43793421595,299.16314581228664,-0.011590321729071543,-3484.4294731792497,314.0,-0.0004804016165432907,2000.0,426.0,-1.0
841,841,1771.5114669530883,148.66362612232328,-0.0016340560183304273,-2386.4085685321575,233.0,-0.00043490153129299654,20597.801840723343,297.98464538381836,-0.012526178438767476,-4925.064015320592,325.37119092774464,-0.007384713374945709,2000.0,432.0,-1.0
842,842,2350.6964175188496,146.85539292094165,-0.0018396023240602835,-2618.7665576736854,232.99999999999392,-0.0002687843786030981,21624.617205284645,299.14211403412594,-0.014855821570817176,-3014.185210083967,313.0000000000001,-0.00019556915765084318,2000.0,471.0,-1.0
843,843,1822.385963971329,146.20125448117233,-0.0013213709775569764,-2865.3478306876364,229.0,-0.00035248417133912303,20219.072160836025,298.5384480017459,-0.011752876890459459,-2925.1722322383157,313.0,-0.0002013963592088826,2000.0,459.0,-1.0
844,844,2000.0,131.0,-1.0,-2000.0,132.0,-1.0,2282.6807918056734,144.56309685777632,-0.0018729646543512505,-2000.0,209.0,-1.0,2000.0,212.0,-1.0
845,845,2178.9967986217994,146.3300162868187,-0.001262708884731791,-2458.332431643225,231.0,-0.00027164101344727144,20726.782600180435,301.0647225906469,-0.013755252751021317,-3384.0572523416176,316.0,-0.0003327964162705125,2000.0,448.0,-1.0
846,846,1812.7673904594214,142.05942249164892,-0.001986747721307844,-2487.6351624409313,235.0,-0.0003648537556952315,20973.90133714667,300.4246556797628,-0.012864041122195595,-3404.0240439748036,315.0,-0.00045502725870793533,3816.3093349940827,575.8729482856363,-0.0006112465881131792
847,847,2000.0,94.0,-1.0,-771.381366043739,83.36848748460761,-6.0523610818870394e-05,1849.7335714607077,140.2257665854304,-0.003895696738669896,-2000.0,199.0,-1.0,2000.0,203.0,-1.0
848,848,2000.0,72.0,-1.0,-1014.5318442345986,87.6305228749678,-0.0002762095490544382,2305.8113715461054,139.00995975068494,-0.007438678727207252,-2263.3349298402854,216.0,-0.0003592936186195968,21577.96991261153,298.0599201884895,-0.013835291598596838
849,849,1566.3373543828905,141.0685654299027,-0.0020671405820648268,-2193.756781707684,224.0,-0.00028117596694058624,19755.880283554412,297.5817529097303,-0.011631932680950256,-3345.827662216812,320.93650896476754,-0.0016817410571267424,2000.0,397.0,-1.0
850,850,2000.0,150.0,-1.0,-2000.0,160.0,-1.0,3100.058800907023,144.4270731122874,-0.014851157391913701,-2277.843880504813,221.99999999999983,-0.0003442459298324296,21207.654334278493,297.7861312784027,-0.013459176251953088
851,851,1662.7638199668324,142.0508988074705,-0.002265934241402689,-2000.0,192.0,-1.0,2000.0,195.0,-1.0,-2000.0,196.0,-1.0,2000.0,197.0,-1.0
852,852,1654.8663861547666,141.5314674833525,-0.0021325395715636073,-2159.6379479094685,226.0,-0.00028742852844332295,20069.366424011205,297.761243764979,-0.011560133489172758,-3828.096800019926,313.0,-0.0005509099914981723,2000.0,478.0,-1.0
853,853,1384.0568692686663,143.129830689756,-0.00320683051561877,-2000.0,199.0,-1.0,2000.0,203.0,-1.0,-2000.0,204.0,-1.0,2000.0,205.0,-1.0
854,854,1332.033876785337,141.8583185566361,-0.0019043028308775617,-2368.148048713166,223.0,-0.0003352821116864831,21170.198170298463,298.5269154673538,-0.012926123480914759,-3808.8953020479566,313.0,-0.0006249447676009568,2000.0,452.0,-1.0
855,855,2000.0,110.0,-1.0,-1117.5439093774246,99.54904272860591,-0.0020338248954918157,2000.0,149.0,-1.0,-2000.0,158.0,-1.0,4368.6199537506745,270.8337509021538,-8.841755714811622e-05
856,856,2000.0,38.0,-1.0,-1259.0939560895765,62.99999999999999,-0.000298178815974789,2000.0,138.0,-1.0,-2000.0,141.0,-1.0,1803.2831147848096,140.51084481961698,-0.00387109141754057
857,857,1384.3019737728014,35.72295109467419,-321.44611138899086,-1455.6142411884678,148.9903632596919,-1895.1122247047977,1439.557604419838,199.44409180702405,-3880.7021340397932,-1155.2384953075361,309.27821984031766,-319.9289127612925,1333.9994197146796,348.51558306634126,-397.88248688964904
858,858,2140.1486504106197,140.2610377559607,-0.0055572364956625155,-2000.0,200.0,-1.0,2000.0,213.0,-1.0,-2005.3921247193061,233.99999999999994,-0.0001743151447961147,21051.558027238596,298.0241972851082,-0.012360309419312829
859,859,1617.9404156159358,141.521642693013,-0.0029110145418144765,-2000.0,194.0,-1.0,2000.0,199.0,-1.0,-2055.9311409733814,227.0,-0.000257944972575988,20608.925233473226,298.1042207634442,-0.011669965425161766
860,860,1929.582395124968,139.9986373983555,-0.0026597588618847037,-2000.0,201.0,-1.0,2000.0,206.0,-1.0,-1995.047483444317,230.0,-0.0001391837054170124,21271.855979200533,299.2468902593737,-0.013228375427423065
861,861,1660.066930597046,145.12944745650572,-0.0038583280564001023,-2260.384781598524,228.0,-0.0003737721621879946,20399.090603438115,298.14548531059694,-0.0110471202521223,-5971.9450962787,322.92663677242876,-0.019106535567088884,2000.0,421.0,-1.0
862,862,1721.0921805534513,139.1284373117636,-0.003715013658575972,-2000.0,190.0,-1.0,2000.0,197.0,-1.0,-2378.708618840191,228.99999999999966,-0.00038262677853924154,20606.52881906289,297.64973485284315,-0.012117322645003134
863,863,2000.0,146.0,-1.0,-2000.0,150.0,-1.0,1379.4757383732176,143.79031250177258,-0.002737549709274195,-2000.0,194.0,-1.0,2000.0,201.0,-1.0
864,864,1546.7712994045744,141.16251045220199,-0.0036202746040110657,-1882.4027021035058,226.0,-0.00025525198793544885,20347.83623324462,297.6245554087596,-0.011027591498255308,-1048.1485851607001,349.0180840421667,-6.134374520361462,2000.0,418.0,-1.0
865,865,1760.5431930462487,145.17761429937633,-0.0028448291328351263,-2000.0,200.0,-1.0,2000.0,208.0,-1.0,-2242.228016146325,234.0,-0.0002066919907875863,20989.22478980861,301.12994381655676,-0.01289371403124038
866,866,1911.765734478797,139.95584783145665,-0.0034791027086352884,-2000.0,194.0,-1.0,2000.0,201.0,-1.0,-2520.308493381923,227.0,-0.0003503928017228512,20533.89487984999,297.9213318969461,-0.011662931189632207
867,867,1847.3326963297347,144.67356886478842,-0.0018679024434804182,-2751.9677428646314,224.99999999999997,-0.0003175496632931434,19696.768326901816,298.8512457124343,-0.012750151770285564,-3267.3614068147663,315.0,-0.0003940893980524729,2000.0,448.0,-1.0
868,868,1304.2293388112612,34.981350234321724,-363.4247235648145,-1496.2397973211923,150.44099648718745,-603.4705396572492,1494.5853165350643,192.4300792457248,-1425508.568616526,-1088.243923944972,280.71678980640235,-1427279.5485908408,1428.0683606575383,345.85175572562764,-464.1795738024153
869,869,2000.0,54.0,-1.0,-1347.9736861521499,76.0,-0.00029173414176837306,1563.5089292113819,142.5963481936827,-0.001005510347552058,-2441.7856038400073,222.0,-0.00023814065054517068,20547.010199801265,299.7421712645119,-0.013394452715646866
870,870,2000.0,70.0,-1.0,-1137.4628465151698,83.86706443866719,-0.0007269219043148404,2074.5942361635757,146.45493982743943,-0.0017432886010689873,-2585.4949458049846,230.0,-0.0002903777733985716,20899.47649962951,298.94025684518067,-0.012455868556277356
871,871,1687.8722556940038,147.42874938696582,-0.0011432167493180614,-2384.64519014051,227.0,-0.0003334299685140332,20907.04524808103,297.97686213808214,-0.012184147765947392,-3595.1604734101647,313.0000000000002,-0.0006245176945077481,2000.0,460.0,-1.0
872,872,1710.559142275651,145.28628764826715,-0.0013895045503124117,-2717.673346490884,229.0,-0.00039737746006192386,20740.595468465635,298.1684757932266,-0.011704704487593977,-3891.331609912656,313.0,-0.000571556127953167,387.67688209182927,556.8715519377837,-6.67465488644635e-19
873,873,2248.3573088014527,144.7186633741523,-0.0019288698413566059,-2252.048409542695,229.99999999999997,-0.0003376355897923144,20916.664234461226,297.3989431653641,-0.01253612353769924,-3951.097257521056,313.0,-0.0008225833376349334,2000.0,468.0,-1.0
874,874,2107.9083481360835,151.15662656681565,-0.0016293076340491296,-2455.797499915893,231.0,-0.00031343665049263767,21339.109610996304,298.6518782410109,-0.012916476490177452,-5621.356982939482,324.33874280751934,-0.010645417570501095,2000.0,467.0,-1.0
875,875,1971.5430878566417,152.92825691456034,-0.0011047674591434494,-2616.664980892024,233.9999999999999,-0.00036998551556588515,21135.851977981238,299.55371863781454,-0.012987170120380333,-5898.043599628481,324.51298430134284,-0.011436905346131612,2000.0,484.0,-1.0
876,876,2005.0035006933672,149.9421762946893,-0.001236186007071596,-2129.58798960626,228.0,-0.00024170045511871305,20488.404946688388,298.130786120673,-0.011339393232545469,-4518.956453130495,324.52461611504714,-0.007811396244664176,2000.0,418.0,-1.0
877,877,2032.2024869873842,146.95966341338806,-0.0015018226131885246,-2452.5409969990314,222.0,-0.00031187377621565236,20981.201313954938,298.06767806408493,-0.01425334899641026,-6261.792110775948,323.7700611301253,-0.013716124043020037,2000.0,450.0,-1.0
878,878,2198.9118063570168,146.84865365110844,-0.0018446421939587222,-2506.0203639023625,228.0,-0.00027179371277796067,20561.98207541175,299.0422526527395,-0.012305757986651853,-3334.560287234041,314.0,-0.00027862869082363896,2000.0,464.0,-1.0
879,879,2000.0,58.0,-1.0,-1112.6869137284614,68.1927841992773,-0.0004098311296046889,2017.3659772149604,150.55662957893406,-0.000986921723140799,-2108.2475122574415,228.0,-0.00036127373047480647,20728.26846972374,297.7539408702711,-0.011408714108739726
880,880,2000.0,142.0,-1.0,-2000.0,150.0,-1.0,2269.0386885986045,144.0959944149983,-0.0027351576633987645,-2052.1273351148498,226.0,-0.00018375402642129235,20624.755596579893,298.3502667829908,-0.011816700775274025
881,881,2000.0,78.0,-1.0,-1241.51444863767,84.88879141492873,-0.0013268230095851233,2721.765190763662,146.76613508697673,-0.002384022251066751,-2536.1666558470356,225.0,-0.0003057596456366669,20222.8882438113,297.77769043703444,-0.011627379143992594
882,882,2385.9594563995074,146.29569446169393,-0.0018209404239495567,-2233.03863507401,227.99999999999613,-0.00018484575227487629,20257.51065759525,297.7775060811259,-0.011700695038034064,-3421.8304651899543,313.0,-0.000635960661390995,2000.0,456.0,-1.0
883,883,2359.632962051755,147.3860897756162,-0.0017384219246020128,-2202.775398657467,225.99999999999994,-0.00018069663262493607,20380.253793233762,297.10622149669473,-0.012718709896140294,-3067.1556469582997,312.0,-0.0003912390681829325,2000.0,432.0,-1.0
884,884,2073.374133403192,144.36298225575638,-0.0015426803999255673,-2494.4666952464067,225.99999999999997,-0.00030283947053953166,20350.285786346307,298.04129114320875,-0.012075345731539795,-3200.0755439675186,313.0,-0.0003085768336572191,2000.0,455.0,-1.0
885,885,2344.762162277149,148.31936632949805,-0.002014612916144991,-2245.270636993709,227.0,-0.00028417151239711985,19749.622842318917,297.9225312536444,-0.011573855908809993,-3410.9683814274667,313.0,-0.0005866687494889836,2000.0,456.0,-1.0
886,886,2148.201747707581,145.867805831907,-0.0019022163641970208,-1985.2972160844672,222.0,-0.00015420910970759098,21174.867282160532,297.7647024774251,-0.012925884926289165,-5304.4328882537375,324.04927330121336,-0.009249165070020052,2000.0,413.0,-1.0
887,887,1936.722175223565,149.18201623771876,-0.0010956624847284523,-2572.6493671986673,234.0,-0.00039766402872197504,20580.38357150003,299.1325886192457,-0.012498813893752365,-3589.5094619300876,314.0,-0.0005042224412733804,2000.0,472.0,-1.0
888,888,2000.0,144.0,-1.0,-2000.0,145.0,-1.0,2041.326993465852,144.40209007625012,-0.0016105668246074187,-2312.6403834793673,228.99999999999974,-0.0003955718267602885,20742.897411118025,297.66314034487823,-0.0112658140679937
889,889,2000.0,149.0,-1.0,-2000.0,155.0,-1.0,2546.569445501743,147.1346667169254,-0.0023058613371592447,-2000.0,206.0,-1.0,2000.0,207.0,-1.0
890,890,2000.0,38.0,-1.0,-1471.641041946888,58.99999999999999,-0.00029690316206844937,2036.6676798471058,142.14404187613786,-0.0014241244693665965,-2276.088772379285,225.0,-0.0002485117715588523,20654.09732929013,298.3011472636905,-0.011292852883038634
891,891,2297.048561817118,149.2992800363086,-0.0020840813910909485,-2396.5446815354885,226.9999999999999,-0.00029089579699379626,20902.189289662227,297.87032058733894,-0.012889457148226896,-5768.764443535236,324.4728899984884,-0.012886891801825822,2000.0,427.0,-1.0
892,892,2220.452811488691,148.07700701722624,-0.0017980930856721672,-2423.408078446041,226.0,-0.000263871210275319,20808.310595597137,300.4098617630146,-0.013460701521905457,-3399.8432712615363,316.0,-0.0004199532360345031,2000.0,447.0,-1.0
893,893,2116.1022790163565,144.26857268818753,-0.0016240313381963422,-2596.2483876274227,224.99999999999994,-0.00021466320437074122,20089.23349703163,298.44610836824603,-0.01172547188662407,-3377.924280219863,313.0,-0.000408657192525521,2000.0,440.0,-1.0
894,894,2141.034577514665,144.28871777270962,-0.0012917566980855703,-2060.1154753354285,229.0,-0.0002456574483435356,20187.733681722268,297.57564189491256,-0.012053556324211963,-2989.9724656333815,313.0,-0.00040447195679145346,2000.0,428.0,-1.0
895,895,1872.4185813311483,142.33611579906653,-0.0014149640067980913,-2248.1420619394084,230.0,-0.0002823747224824814,21644.915379984588,298.30280999707384,-0.012695592828815716,-5520.524440065025,323.6197131084017,-0.011671905000580645,2000.0,412.0,-1.0
896,896,1863.170708261231,149.33021364807456,-0.0012462012929724793,-2637.2137772019396,232.0,-0.00041953442557408205,21052.769441213473,299.25770720730173,-0.012917379380299765,-5456.566653487847,325.17553995983906,-0.008555951615771305,3136.2904752498885,569.2307654276227,-0.0003831943318739844
897,897,1862.9452095065383,152.37192277525827,-0.0017902879714962949,-2672.5647733477695,231.0,-0.0004696171429327412,20395.14554285109,298.48549542153506,-0.011282223843151098,-4167.2330914068725,325.0636098116709,-0.0028412284833966295,2000.0,423.0,-1.0
898,898,1373.032277821195,41.973170476492456,-771.8686169157735,-1541.8006375637158,149.4259926317568,-823.46388313834,1479.636610103762,204.1206294139585,-731.741143068414,-1117.2128935028018,312.7735564370052,-554963.6916990044,1453.2213137879892,347.5742544432953,-409.0312529017626
899,899,1854.102144899722,140.75778478548352,-0.0013410216496651372,-2525.4435589243535,224.0,-0.00032570131875389,20181.512652946436,297.5552741657667,-0.01179616323139855,-3697.5738082282883,312.0,-0.0005507873764478618,2000.0,479.0,-1.0
900,900,2483.3932718815586,147.53010739691183,-0.0020866862668183356,-2212.827851047607,229.0,-0.00036313011542526356,19892.36345075468,297.5735291082652,-0.01108443900460299,-3501.4047791029834,313.00000000000006,-0.000684908186993443,2000.0,440.0,-1.0
901,901,2000.0,148.0,-1.0,-2000.0,154.0,-1.0,2347.9813881323125,147.8608217364063,-0.001936232991198316,-2283.6912131497506,228.99999999999983,-0.00020965563081800823,20952.324012423116,298.5307875722855,-0.013377165397493224
902,902,2404.2381315708594,151.8936526013727,-0.0023966256846245483,-2000.0,208.0,-1.0,2000.0,209.0,-1.0,-2464.48696734962,233.0,-0.00023922203545145236,21021.372657546413,299.7883114205855,-0.013219367692801826
903,903,2380.074740564815,149.5267191941647,-0.0017495437171957933,-2267.8520092466592,231.99999999999997,-0.00033815348478561513,20865.305863062236,297.86833386241085,-0.012494838937888615,-5832.994913128466,323.2447683522419,-0.013647725034961724,2000.0,426.0,-1.0
904,904,2140.814993559622,146.80661647271612,-0.001632568739004427,-2399.288532758216,229.0,-0.00026865582715829105,21243.02730886578,297.99825081059123,-0.013708328205809995,-3165.4962153854094,313.0000000000168,-0.0005118772843990711,2000.0,431.0,-1.0
905,905,1848.5342678905354,150.51561939520047,-0.0010657553736990613,-2379.8715889521463,227.99999999996803,-0.0002933548707031654,20730.682803431733,299.15786693570664,-0.01179884157364361,-6376.614098451148,323.21294623520106,-0.013160861295698635,2000.0,405.0,-1.0
906,906,2255.60717975095,145.78811556177433,-0.0013596147918196692,-2085.942638641519,231.0,-0.0003044003929334991,20691.624743421522,298.76620692252703,-0.01201108542774963,-5841.307555739788,323.94802726986086,-0.0155901651323313,2000.0,424.0,-1.0
907,907,2600.601356468072,148.36222426435586,-0.002453485178892945,-2236.4623882950173,229.9453569352097,-0.0003254862910791166,20813.191688129573,298.0584774555273,-0.012641962915469797,-5709.703198789855,323.9467546813888,-0.011807501706896383,2000.0,447.0,-1.0
908,908,2588.5425894439045,147.3926565658761,-0.0028099620302675233,-2000.0,204.0,-1.0,2000.0,206.0,-1.0,-2570.0717611142504,230.0,-0.000350367837365396,20704.58854780533,299.86902850717365,-0.012426449223731451
909,909,2047.1585952942335,146.10429502803694,-0.0015290996350045614,-2000.0,205.0,-1.0,2000.0,206.0,-1.0,-2286.5150767622777,227.0,-0.0002523605061132555,20468.148780355994,298.6723803663189,-0.01188900058532166
910,910,1995.318275627992,146.60754671212544,-0.0015936829364101754,-2613.2540050826506,225.0,-0.00038044236292827574,20746.944297055965,297.8434885033698,-0.014018017892499884,-4803.998327007312,324.8740784569238,-0.0054562303936465505,2000.0,413.0,-1.0
911,911,2136.904150463342,144.6694502169281,-0.001690187513147576,-2445.90438969122,227.0,-0.0002811243044930513,20181.301684578604,298.8386133236068,-0.012011568386815512,-3231.985443718024,314.0,-0.00039342393952582585,2000.0,421.0,-1.0
912,912,2000.0,127.0,-1.0,-2000.0,132.0,-1.0,2340.494445343691,145.69160719926901,-0.0014506829715111391,-2000.0,213.0,-1.0,2000.0,214.0,-1.0
913,913,1951.4643909663953,149.23690110652936,-0.00112779469749976,-2444.479675824369,226.0,-0.00025284458602208465,21463.908205159536,298.70331479614856,-0.013340952480933109,-3611.8981368864825,313.0,-0.0004876000824419134,2000.0,456.0,-1.0
914,914,2000.0,132.0,-1.0,-2000.0,134.0,-1.0,2013.0302220968206,142.5165348049955,-0.0011724684973043922,-2317.840183939953,227.0,-0.0002575982290408135,21383.957812021523,298.0778789714037,-0.013026266429661221
915,915,2000.0,121.0,-1.0,-2000.0,124.0,-1.0,2142.503696623446,146.82625400231606,-0.0017759292899292899,-2461.709265114215,226.0,-0.0003669439666607968,19881.27339894599,297.4439331280729,-0.011885592137112742
916,916,2000.0,39.0,-1.0,-856.7318646649017,63.99999999999999,-2.3617540503889748e-05,2000.0,141.0,-1.0,-2000.0,147.0,-1.0,2175.7467585454788,147.73256490075542,-0.0016009715332757238
917,917,2084.0083326420986,139.91888802808876,-0.0013493341708480525,-2454.731127912807,225.0,-0.0001883872048547815,20795.731295622627,298.58430020212353,-0.012745190253659423,-3289.430110252168,313.0,-0.0003338705606082197,2000.0,441.0,-1.0
918,918,2088.961916552695,145.73527148189694,-0.0014578248103746846,-2323.7750979868047,227.0,-0.00032567518640354813,20476.971237609083,297.95724705951073,-0.011536926126952705,-5426.296666119861,324.3043868680633,-0.008574199586911043,2000.0,422.0,-1.0
919,919,2227.249516940717,142.261276223807,-0.0019581973657706434,-2606.956928871968,224.99999999999994,-0.000298982850141508,20107.45782657268,298.4307636474726,-0.013055767851787902,-5793.591829373647,323.0958279159992,-0.009957103557673907,2000.0,440.0,-1.0
920,920,1835.954752329478,145.99444411203632,-0.0014314925390173942,-2391.857860216094,229.0,-0.00022546073244468504,21192.85568406511,299.67738430416,-0.012110321444640469,-2708.8612535466154,314.0,-0.00027681784054033596,2000.0,451.0,-1.0
921,921,2604.590427603183,146.92165788340117,-0.002264084270732995,-2025.7880359280834,232.99999999999991,-0.00018957617550362444,20658.40842084343,298.0567951880947,-0.013139553187849448,-5843.348266054007,324.23376835058247,-0.014347078819856272,2000.0,437.0,-1.0
922,922,1945.3768624566223,141.1367188603632,-0.001795151636882072,-2535.590337884254,224.0,-0.00029073485453465784,20523.728733374788,298.3646584489878,-0.012441892464062658,-3667.324685028072,313.0,-0.0005038493227302043,2000.0,426.0,-1.0
923,923,1859.7691497856958,151.57739003495482,-0.0009199734570703338,-2000.0,207.0,-1.0,2000.0,209.0,-1.0,-2578.430546760581,229.99999999999997,-0.00029303322521462256,20887.156071270958,300.49446945959215,-0.012641701895441162
924,924,2249.920590105893,147.74850823741374,-0.0015510194142783794,-2219.059832504674,230.0,-0.00045340070179385574,20459.567469423007,297.87600165572877,-0.011528437373693346,-5554.358311056076,324.1921751384657,-0.009131047004626408,2000.0,378.0,-1.0
925,925,2000.0,151.0,-1.0,-2000.0,155.0,-1.0,2485.8011320458527,147.84138075410357,-0.0019308554050130457,-2427.7913440122948,229.0,-0.0004213617983299917,20953.66682110022,298.84522441572665,-0.012418026194314348
926,926,2172.010180594321,139.75058336176355,-0.001789167086647913,-2691.1713585756834,231.0,-0.0003752455836187667,20443.33226079435,298.9662264477502,-0.01190209785461737,-6180.808531646423,324.1910763734546,-0.011389904324589703,2000.0,480.0,-1.0
927,927,2589.027698058933,150.6832197951618,-0.0027243863206645605,-2458.208455502205,225.99999999995921,-0.0003193783889226054,20074.786574864575,297.4278807097961,-0.011991755553492448,-3672.238260009891,313.0,-0.0007261180552123542,2000.0,435.0,-1.0
928,928,1796.6508214106657,155.5713037039427,-0.000955885271427439,-2735.711680298731,223.0,-0.00032318772493923885,21332.4453215873,298.7689251268722,-0.01506030221046007,-5994.695367566909,325.02403556057675,-0.012900747312618185,2000.0,413.0,-1.0
929,929,2101.9558992435445,141.6768788843425,-0.002159098310255451,-2577.8471591048,222.0,-0.00022289787364349232,20653.87120556493,298.13615562721935,-0.013198483847437444,-4120.949357982843,313.00000000021873,-0.0006850981589238002,2000.0,454.0,-1.0
930,930,1746.9754794698279,142.05468720073068,-0.0010604092689394775,-2318.312052033841,226.0,-0.00022763943906807014,21611.560041737295,299.15861196363875,-0.012198989207074889,-2864.4667371277856,313.0,-0.00028671719452201376,2000.0,457.0,-1.0
931,931,2000.0,142.0,-1.0,-2000.0,143.0,-1.0,2355.3123954438133,146.500792415261,-0.0015193370607050724,-2148.365373452372,227.99999999993497,-0.00032221910788436393,21078.49237320503,298.0521767525435,-0.012062581916116625
932,932,2235.7259293323364,146.78294764979998,-0.0023300110875183267,-2635.49612766923,224.0,-0.0003220765925725902,21535.151911556124,298.4308304893444,-0.013384861910587346,-5986.844251476364,323.42490977198275,-0.012577391484195786,2000.0,446.0,-1.0
933,933,2000.0,136.0,-1.0,-2000.0,138.0,-1.0,2052.7308020137984,144.21287705072902,-0.0012284852638888575,-2255.7938070599384,228.0,-0.00021110299921838602,21147.316113494522,299.19319443902566,-0.012373859843208363
934,934,2067.0086998957177,145.6590646689221,-0.0014407631941192741,-2043.334303788183,227.0,-0.0002488471822815959,21098.313350084598,297.7369470278642,-0.012270692786962118,-3364.846197456486,314.0,-0.0004428929259030767,2000.0,445.0,-1.0
935,935,2479.547462091711,147.53754976830874,-0.0024127436644511193,-2595.213346220186,225.0,-0.0003300761619036343,20827.915339098396,298.7201911222171,-0.013695190771719684,-5988.71362071167,324.58340756872656,-0.011516348485805381,2000.0,432.0,-1.0
936,936,2000.0,138.0,-1.0,-2000.0,143.0,-1.0,2000.0,148.0,-1.0,-2000.0,153.0,-1.0,1899.058908651193,144.6018036715353,-0.001047059716581273
937,937,2000.0,71.0,-1.0,-1432.810437997874,78.39631552943537,-0.0005601388412640167,1811.972288526064,144.76068199317277,-0.001942773489185288,-2407.7520772398757,223.99999999999974,-0.000186948101538391,20243.799523363323,297.7437697670614,-0.012931277719805057
938,938,2156.442946010759,144.76456857295085,-0.0017023398711801183,-2725.6121148337766,223.0,-0.00036027897082647396,19590.785647688426,297.0592831860002,-0.012753150954334661,-4389.080700643544,323.8850521876287,-0.0035261206655784892,2000.0,435.0,-1.0
939,939,1792.3034065308498,142.29982416525712,-0.0011737959604285312,-2364.3059035624315,223.0,-0.00018960809399781197,20470.22619462798,298.1302271762232,-0.011791003314063395,-3679.2781791569837,313.0,-0.0006032660972961682,2000.0,417.0,-1.0
940,940,2408.7591470538246,141.42146616025,-0.0013562523211065548,-2284.8279218401335,228.0,-0.00027768749022466873,21239.107582837445,298.14816737235714,-0.013193257492467565,-3412.9656548275343,313.0,-0.0005805375937943761,2000.0,429.0,-1.0
941,941,2000.0,142.0,-1.0,-2000.0,150.0,-1.0,1933.4277031079864,142.87777252651418,-0.00234072127707568,-2519.9187862289855,225.0,-0.0002991476356760261,20626.56168948953,297.199057519707,-0.012071171864896348
942,942,1863.092923105094,144.17232530642355,-0.001425542075852149,-2691.0331741531295,226.9999999999952,-0.00031609552762554445,21175.185250945688,299.0012791157527,-0.013104071653612718,-3716.3619534705117,314.0,-0.00046960812368635445,2000.0,450.0,-1.0
943,943,2087.656139163836,141.8230999757011,-0.001410832890575593,-2351.133222695252,224.0,-0.00022092181154362753,20334.46597713454,298.29465423318146,-0.012251200859240476,-3354.9488274819346,313.0,-0.0004045181668191978,2000.0,434.0,-1.0
944,944,2000.0,149.0,-1.0,-2000.0,150.0,-1.0,1949.3500080738518,142.0911037978169,-0.0013109549873857192,-2400.9344782368594,224.0,-0.0002794674647064747,20187.651157792698,297.22812409616824,-0.011762376900134609
945,945,2073.627741038512,139.22938397372218,-0.0014030776214399104,-2617.2877216285992,223.0,-0.000284357935643319,20812.568198187117,298.76377341976337,-0.013096827490345783,-3700.2382757897212,313.0,-0.0005107778578832641,2000.0,453.0,-1.0
946,946,2000.0,143.0,-1.0,-2000.0,144.0,-1.0,2117.2403123886265,149.6652701948298,-0.0014656751408451212,-2692.1413802554357,229.0,-0.0004634139522016937,20402.91203599652,299.1828258883901,-0.011416975768355079
947,947,2073.7241680624147,143.14867469855105,-0.001411464494915931,-2273.8283483742975,224.0,-0.00018306174012053413,21032.9064819403,297.5894943667141,-0.012659350223465957,-5525.932232257262,324.17668322026736,-0.009931626655759064,2000.0,411.0,-1.0
948,948,1721.1129778403542,145.38939148279445,-0.0011309282757507014,-2538.2533394791794,226.0,-0.0002981650371565479,20791.010310237427,297.94425441341394,-0.011394981142732108,-3728.443961807613,312.0,-0.0004341102923769822,2000.0,458.0,-1.0
949,949,2290.75231716522,143.05549354550988,-0.0011515626752703866,-2313.1321443061606,228.99999999998403,-0.0003408352829717331,20959.911363080788,297.4879485341721,-0.012398847898119588,-3796.306235978608,313.0,-0.0006158659969338462,2000.0,464.0,-1.0
950,950,2259.6984666468934,145.52394544882668,-0.0020257724597601695,-2119.763801109552,227.0,-0.00020594761418708248,21555.698836084666,297.674169350936,-0.013506041847624897,-3593.2839663091654,314.0,-0.0007209127345749566,2000.0,423.0,-1.0
951,951,1707.164208900849,140.33882630424438,-0.001759902553374004,-2694.407213253135,224.0,-0.00019358971760892718,20492.497272917415,298.6876201601297,-0.012367535796737378,-4013.5886103082184,313.0,-0.0005135576259575104,2000.0,437.0,-1.0
952,952,1642.83552852572,140.7230276176628,-0.0012204243713803862,-2905.926570808457,222.0,-0.00027757064095775745,20233.159044993514,298.8011905092891,-0.013280618753452917,-4070.7922112242895,314.0,-0.0005765710621315806,2000.0,466.0,-1.0
953,953,1921.6595688348607,139.84929766042194,-0.0013209582441911958,-3037.1958917071415,224.0,-0.0002942260238182022,19569.297094114987,298.918597094809,-0.013353079253396408,-3558.0556156026205,313.0,-0.0002792580536709613,2000.0,459.0,-1.0
954,954,2000.0,144.0,-1.0,-2000.0,157.0,-1.0,1910.1274434351803,148.12497036683118,-0.0018255791035013584,-2856.073633295197,221.0,-0.00023009595831947777,19031.97391197816,298.44876192136394,-0.013009885610450921
